taxonID	parentNameUsageID	canonicalName	taxonRank
5213288	5213287	Hygophum hygomii	species
2406150	2406147	Symbolophorus rufinus	species
5213302	5213287	Hygophum reinhardtii	species
2405778	2405777	Notolychnus valdiviae	species
2405822	2405819	Centrobranchus nigroocellatus	species
2405991	2405956	Lampanyctus tenuiformis	species
2405957	2405956	Lampanyctus nobilis	species
2406008	2405956	Lampanyctus festivus	species
2408908	2408907	Gastropsetta frontalis	species
2405598	2405594	Taaningichthys bathyphilus	species
2414800	2414769	Oneirodes carlsbergi	species
2414794	2414769	Oneirodes anisacanthus	species
2414731	2414720	Chaenophryne draco	species
2414737	2414720	Chaenophryne ramifera	species
2400463	2400461	Lampris guttatus	species
2386437	2386436	Erotelis smaragdus	species
2386401	2386399	Dormitator maculatus	species
2413979	2413860	Anchoa colonensis	species
2413895	2413860	Anchoa cayorum	species
2413931	2413860	Anchoa mitchilli	species
2413908	2413860	Anchoa cubana	species
2413888	2413860	Anchoa parva	species
2413866	2413860	Anchoa lyolepis	species
2386119	2377498	Eleotris amblyopsis	species
2413899	2413860	Anchoa spinifer	species
2413952	2413860	Anchoa trinitatis	species
2413977	2413860	Anchoa choerostoma	species
2413922	2413860	Anchoa filifera	species
2413913	2413860	Anchoa hepsetus	species
2402951	2402938	Hoplunnis macrura	species
2414282	2414255	Anchoviella cayennensis	species
2414285	2414255	Anchoviella lepidentostole	species
2414275	2414255	Anchoviella perfasciata	species
2414013	2352080	Engraulis anchoita	species
2414003	2352080	Engraulis eurystole	species
2413788	2413781	Anchovia clupeoides	species
2415215	2415200	Chaunax suttkusi	species
2415213	2415200	Chaunax endeavouri	species
2415204	2415200	Chaunax stigmaeus	species
2386055	2376640	Gobiomorus dormitor	species
2413813	2413804	Lycengraulis grossidens	species
2386369	2386368	Guavina guavina	species
2414053	2414047	Cetengraulis edentulus	species
5210446	2390508	Elagatis bipinnulata	species
2391079	2391078	Chloroscombrus chrysurus	species
2390537	2390536	Alectis ciliaris	species
2391351	2391350	Uraspis helvola	species
5210553	2390889	Carangoides bartholomaei	species
5210468	5428896	Trachurus lathami	species
2391404	2391399	Hemicaranx zelotes	species
2391412	2391399	Hemicaranx amblyrhynchus	species
2391064	2391033	Decapterus macarellus	species
2391175	2391169	Pseudocaranx dentex	species
2391007	2391002	Selar crumenophthalmus	species
5210673	2391252	Trachinotus africanus	species
5210653	2391252	Trachinotus marginatus	species
5210682	2391252	Trachinotus goodei	species
5210644	2391252	Trachinotus cayennensis	species
5210681	2391252	Trachinotus carolinus	species
5210675	2391252	Trachinotus blochii	species
9819074	2391252	Trachinotus falcatus	species
2390733	2390697	Selene setapinnis	species
2390726	2390697	Selene brownii	species
2390622	2390621	Oligoplites saurus	species
2390627	2390621	Oligoplites saliens	species
2390636	2390621	Oligoplites palometa	species
2391379	2391378	Naucrates ductor	species
2390847	2390749	Caranx latus	species
2390836	2390749	Caranx lugubris	species
2390776	2390749	Caranx sexfasciatus	species
2390989	2390749	Caranx ruber	species
5961682	3235319	Seriola rivoliana	species
5961696	3235319	Seriola dumerili	species
5961719	3235319	Seriola zonata	species
2375206	2375205	Scombrolabrax heterolepis	species
2401692	2401689	Alepisaurus ferox	species
5213725	5207570	Mola mola	species
2369640	2356959	Centropomus parallelus	species
2369639	2356959	Centropomus mexicanus	species
2369651	2356959	Centropomus ensiferus	species
2369643	2356959	Centropomus undecimalis	species
5213716	2407939	Ranzania laevis	species
2407925	2407922	Masturus lanceolatus	species
2400602	7822511	Mugil trichodon	species
2400636	7822511	Mugil rubrioculus	species
2400654	7822511	Mugil liza	species
2400657	7822511	Mugil curvidens	species
2400641	7822511	Mugil curema	species
2400598	7822511	Mugil incilis	species
9368759	7822511	Mugil brevirostris	species
9577973	2400860	Dajaus monticola	species
2415661	2415629	Merluccius albidus	species
2415637	2415629	Merluccius bilinearis	species
4286186	2368726	Oxyporhamphus micropterus	species
2368752	2368751	Chriodorus atherinoides	species
2368745	2368734	Euleptorhamphus velox	species
2368890	2368819	Hyporhamphus meeki	species
2368977	2368949	Hemiramphus balao	species
2368962	2368949	Hemiramphus bermudensis	species
2368950	2368949	Hemiramphus brasiliensis	species
2410398	2410394	Polymixia lowei	species
5204042	2351690	Rondeletia loricata	species
7563711	2345131	Cathorops wayuu	species
2345143	2345131	Cathorops spixii	species
2345502	2345501	Amphiarius rugispinis	species
2345507	2345501	Amphiarius phrygiatus	species
5202927	8289906	Ariopsis felis	species
2345323	2345317	Aspistor luniscutis	species
2345325	2345317	Aspistor quadriscutis	species
2344875	2344833	Notarius grandicassis	species
5202938	2338751	Sciades herzbergii	species
5712378	2338751	Sciades parkeri	species
5202957	2338751	Sciades proops	species
5202934	2338751	Sciades passany	species
2401039	2401038	Omosudis lowii	species
2345059	2345052	Genidens planifrons	species
2345063	2345052	Genidens barbus	species
2345053	2345052	Genidens genidens	species
5202985	2345342	Bagre bagre	species
5202981	2345342	Bagre marinus	species
2374603	2374602	Amniataba caudavittata	species
2405474	2405460	Halosaurus ovenii	species
2394604	2382010	Morone americana	species
2394612	2382010	Morone saxatilis	species
2412232	2412231	Membras martinica	species
2412301	2412291	Menidia conchorum	species
2412295	2412291	Menidia beryllina	species
2412292	2412291	Menidia peninsulae	species
2412304	2412291	Menidia menidia	species
5203615	2347676	Fundulus xenicus	species
5203624	2347676	Fundulus confluentus	species
5203698	2347676	Fundulus pulvereus	species
5203634	2347676	Fundulus similis	species
5203663	2347676	Fundulus luciae	species
5203623	2347676	Fundulus jenkinsi	species
5203628	2347676	Fundulus majalis	species
5712056	2347676	Fundulus heteroclitus	species
2412285	2412284	Melanorhinus microps	species
2349567	2348005	Lucania parva	species
2412202	2412134	Atherinella brasiliensis	species
2412146	2412134	Atherinella milleri	species
2409401	2409400	Scophthalmus aquosus	species
5214449	2346677	Argentina striata	species
5214450	2346677	Argentina silus	species
2400046	2399982	Cynoscion similis	species
2400040	2399982	Cynoscion arenarius	species
2400006	2399982	Cynoscion nothus	species
2400033	2399982	Cynoscion jamaicensis	species
2400036	2399982	Cynoscion microlepidotus	species
2399991	2399982	Cynoscion acoupa	species
2400004	2399982	Cynoscion leiarchus	species
2400021	2399982	Cynoscion virescens	species
2400015	2399982	Cynoscion nebulosus	species
2400041	2399982	Cynoscion steindachneri	species
2399985	2399982	Cynoscion regalis	species
2399999	2399982	Cynoscion striatus	species
2400066	2400064	Ctenosciaena gracilicirrhus	species
2399845	2399844	Equetus lanceolatus	species
2399849	2399844	Equetus punctatus	species
5212294	2399431	Leiostomus xanthurus	species
2399624	2399623	Odontoscion dentex	species
5212345	2399755	Lonchurus lanceolatus	species
2399618	2399617	Nebris microps	species
2399874	2399854	Micropogonias undulatus	species
2399855	2399854	Micropogonias furnieri	species
5212349	2386505	Pogonias cromis	species
2399924	2382588	Larimus fasciatus	species
2399921	2382588	Larimus breviceps	species
2400086	2400075	Menticirrhus littoralis	species
2400079	2400075	Menticirrhus saxatilis	species
2400093	2400075	Menticirrhus americanus	species
2399914	2399897	Pareques umbrosus	species
2399852	2399897	Pareques iwamotoi	species
2399898	2399897	Pareques lanfeari	species
2399736	2399724	Paralonchurus brasiliensis	species
2399632	2399631	Isopisthus parvipinnis	species
2399667	2399651	Umbrina coroides	species
2399652	2399651	Umbrina broussonnetii	species
5212492	2400317	Macrodon ancylodon	species
2400222	2400221	Sciaenops ocellatus	species
2400198	2399831	Corvula sanctaeluciae	species
2400203	2399831	Corvula batabana	species
2399960	2399933	Stellifer zestocarus	species
2399953	2399933	Stellifer microps	species
2399975	2399933	Stellifer brasiliensis	species
2399967	2399933	Stellifer lanceolatus	species
2399980	2399933	Stellifer rastrifer	species
2399949	2399933	Stellifer fuerthii	species
2399972	2399933	Stellifer venezuelae	species
2400107	2400103	Ophioscion panamensis	species
2400123	2400103	Ophioscion punctatissimus	species
2400561	2400560	Eumecichthys fiski	species
2380391	2380383	Scombrops oculatus	species
2369165	2369164	Ablennes hians	species
4286150	2369225	Tylosurus crocodilus	species
4286156	2369225	Tylosurus acus	species
2396584	2396573	Chaetodontoplus duboulayi	species
2396442	2396557	Apolemichthys arcuatus	species
5208038	2369083	Strongylura timucu	species
5712291	2369083	Strongylura notata	species
2396546	2396480	Centropyge argi	species
2396519	2396480	Centropyge aurantonotus	species
2396484	2396480	Centropyge bicolor	species
2369178	2369177	Belone belone	species
2396396	2385306	Pomacanthus zonipectus	species
2396426	2385306	Pomacanthus imperator	species
2396435	2385306	Pomacanthus arcuatus	species
2396411	2385306	Pomacanthus xanthometopon	species
2396447	2385306	Pomacanthus paru	species
5211449	2385668	Holacanthus passer	species
5211466	2385668	Holacanthus limbaughi	species
5211464	2385668	Holacanthus africanus	species
5211460	2385668	Holacanthus bermudensis	species
5211450	2385668	Holacanthus tricolor	species
5211452	2385668	Holacanthus ciliaris	species
2375299	2375298	Echeneis neucratoides	species
2375300	2375298	Echeneis naucrates	species
2375286	2375266	Remora australis	species
2405400	2405399	Derichthys serpentinus	species
2375258	2375257	Phtheirichthys lineatus	species
2402192	2340025	Acipenser brevirostrum	species
4287132	2340025	Acipenser oxyrinchus	species
5227670	2473290	Branchiostoma floridae	species
5227669	2473290	Branchiostoma caribaeum	species
5210861	2392092	Microdesmus bahianus	species
5210857	2392092	Microdesmus longipinnis	species
2385786	2385783	Ptereleotris randalli	species
2385819	2385783	Ptereleotris helenae	species
2385823	2385783	Ptereleotris calliura	species
2385801	2385783	Ptereleotris microlepis	species
2392068	2392066	Cerdale floridana	species
2394659	2394654	Pseudoscopelus scutatus	species
5961757	2394654	Pseudoscopelus cordilluminatus	species
2394675	2394674	Chiasmodon braueri	species
5211286	2394686	Kali kerberti	species
2415193	2415171	Gigantactis watermani	species
2389854	2389852	Hoplolatilus cuniculus	species
2333799	2333775	Myoxocephalus aenaeus	species
2333802	2333775	Myoxocephalus octodecemspinosus	species
2389835	2389834	Caulolatilus intermedius	species
2389847	2389834	Caulolatilus cyanops	species
2389848	2389834	Caulolatilus microps	species
2389845	2389834	Caulolatilus chrysops	species
2389881	2387400	Malacanthus plumieri	species
2389833	2389830	Lopholatilus chamaeleonticeps	species
2389831	2389830	Lopholatilus villarii	species
2369556	2369555	Taractichthys longipinnis	species
5208084	5208069	Brama dussumieri	species
5208089	5208069	Brama caribbea	species
5208070	5208069	Brama brama	species
2410379	2410356	Melamphaes leprus	species
2410378	2410356	Melamphaes eulepis	species
2410363	2410356	Melamphaes polylepis	species
2410384	2410356	Melamphaes longivelis	species
2410375	2410356	Melamphaes typhlops	species
4284347	2410321	Scopelogadus mizolepis	species
2410350	2410332	Scopeloberyx opisthopterus	species
2356688	2356687	Diretmoides pauciradiatus	species
2356678	2356677	Diretmus argenteus	species
2356683	10370275	Diretmichthys parini	species
2392542	2392537	Archosargus probatocephalus	species
2392546	2392537	Archosargus rhomboidalis	species
2393246	2393204	Spicara martinicus	species
5210913	2374952	Pagrus pagrus	species
5210999	2392568	Calamus proridens	species
5211003	2392568	Calamus campechanus	species
5210996	2392568	Calamus arctifrons	species
5210998	2392568	Calamus leucosteus	species
5211001	2392568	Calamus pennatula	species
5211004	2392568	Calamus nodosus	species
5211005	2392568	Calamus bajonado	species
5211002	2392568	Calamus penna	species
5210995	2392568	Calamus calamus	species
2380550	2380545	Lipogramma trilineata	species
2380548	2380545	Lipogramma evides	species
5210960	2392461	Diplodus bermudensis	species
5712111	2392461	Diplodus caudimacula	species
5210961	2392461	Diplodus holbrookii	species
2392516	2392515	Lagodon rhomboides	species
2392449	2392446	Stenotomus caprinus	species
2392447	2392446	Stenotomus chrysops	species
2380561	2380557	Gramma brasiliensis	species
5853302	2380557	Gramma dejongi	species
2380558	2380557	Gramma loreto	species
2380560	2380557	Gramma linki	species
2380559	2380557	Gramma melacara	species
2404414	2404413	Pythonichthys sanguineus	species
2407049	2407036	Xanthichthys caeruleolineatus	species
2407044	2407036	Xanthichthys mento	species
2407041	2407036	Xanthichthys ringens	species
2396678	2396603	Parupeneus pleurostigma	species
2396798	2396755	Upeneus sulphureus	species
2396794	2396755	Upeneus davidaromi	species
2396783	2396755	Upeneus parvus	species
2407210	2407209	Odonus niger	species
2396865	2396859	Mullus auratus	species
2407103	2333511	Balistes vetula	species
2407063	2407062	Canthidermis macrolepis	species
2407067	2407062	Canthidermis maculata	species
2407087	2407062	Canthidermis sufflamen	species
2407181	2407174	Pseudobalistes flavimarginatus	species
2407179	2407174	Pseudobalistes naufragium	species
2407175	2407174	Pseudobalistes fuscus	species
2407141	2407140	Melichthys niger	species
2396844	2396834	Mulloidichthys martinicus	species
2396813	2396809	Pseudupeneus maculatus	species
2407201	2407184	Sufflamen albicaudatum	species
2397300	2397623	Paroncheilus affinis	species
2396932	2396929	Astrapogon stellatus	species
2396934	2396929	Astrapogon alutus	species
2396930	2396929	Astrapogon puncticulatus	species
2396965	2396964	Phaeoptyx conklini	species
2396968	2396964	Phaeoptyx xenus	species
2396970	2396964	Phaeoptyx pigmentaria	species
7977144	2384396	Apogon dovii	species
5211723	2384396	Apogon pseudomaculatus	species
5211713	2384396	Apogon quadrisquamatus	species
5211649	2384396	Apogon phenax	species
5211878	2384396	Apogon robinsi	species
5211671	2384396	Apogon americanus	species
5211678	2384396	Apogon lachneri	species
5211635	2384396	Apogon planifrons	species
5211644	2384396	Apogon pillionatus	species
5211862	2384396	Apogon robbyi	species
5211810	2384396	Apogon aurolineatus	species
5211786	2384396	Apogon binotatus	species
5211761	2384396	Apogon maculatus	species
5211780	2384396	Apogon townsendi	species
5211775	2384396	Apogon imberbis	species
2401435	2401443	Scopelarchus guentheri	species
2401458	2401455	Scopelarchoides danae	species
2401429	2401423	Rosenblattichthys hubbsi	species
2401433	2401431	Benthalbella infans	species
2397707	2397702	Peprilus burti	species
2397711	2397702	Peprilus triacanthus	species
7193721	2414512	Fowlerichthys ocellatus	species
5214741	10883966	Antennarius pauciradiatus	species
5214795	10883966	Antennarius striatus	species
2415317	2415314	Zenion hololepis	species
2408285	2408275	Apionichthys dumerili	species
2408224	2408208	Achirus lineatus	species
2408215	2408208	Achirus achirus	species
2408206	2408201	Gymnachirus melas	species
2408204	2408201	Gymnachirus nudus	species
2408202	2408201	Gymnachirus texae	species
2408248	2408245	Trinectes inscriptus	species
2408252	2408245	Trinectes maculatus	species
2408264	2408245	Trinectes paulistanus	species
2387797	2385203	Alphestes afer	species
2387514	2387512	Bathyanthias mexicanus	species
2388727	9373339	Serranus tortugarum	species
2388748	9373339	Serranus notospilus	species
2388720	9373339	Serranus atricauda	species
2388750	9373339	Serranus luciopercanus	species
2388747	9373339	Serranus phoebe	species
2388751	9373339	Serranus atrobranchus	species
2388708	9373339	Serranus annularis	species
2388759	9373339	Serranus tabacarius	species
2388718	9373339	Serranus subligarius	species
2388739	9373339	Serranus tigrinus	species
2388737	9373339	Serranus baldwini	species
2388728	9373339	Serranus flaviventris	species
5210233	2388961	Diplectrum radiale	species
5210229	2388961	Diplectrum formosum	species
5210236	2388961	Diplectrum bivittatum	species
5210100	2387448	Pseudogramma gregoryi	species
2389028	2388983	Mycteroperca cidi	species
2389053	2388983	Mycteroperca phenax	species
2388059	2388058	Schultzea beta	species
2389021	2388983	Mycteroperca tigris	species
2388991	2388983	Mycteroperca jordani	species
2389034	2388983	Mycteroperca venenosa	species
2388984	2388983	Mycteroperca acutirostris	species
2388994	2388983	Mycteroperca microlepis	species
2389013	2388983	Mycteroperca bonaci	species
2389044	2388983	Mycteroperca interstitialis	species
2388676	2388675	Gonioplectrus hispanus	species
5210136	8252335	Plectropomus punctatus	species
2388055	2388053	Parasphyraenops incisus	species
2388012	2387984	Plectranthias garrupellus	species
2388891	2388808	Cephalopholis argus	species
2388866	2388808	Cephalopholis cruentata	species
2388809	2388808	Cephalopholis fulva	species
2387497	2387490	Pronotogrammus martinicensis	species
2389125	2389119	Dermatolepis inermis	species
8025360	7009705	Choranthias tenuis	species
5788226	2387505	Hyporthodus flavolimbatus	species
9473350	7009705	Choranthias salmopunctatus	species
5788225	2387505	Hyporthodus niveatus	species
5788220	2387505	Hyporthodus nigritus	species
5788219	2387505	Hyporthodus mystacinus	species
2388420	2335319	Epinephelus polylepis	species
2388336	2335319	Epinephelus stictus	species
2388209	2335319	Epinephelus drummondhayi	species
2388598	2335319	Epinephelus analogus	species
2388558	2335319	Epinephelus guttatus	species
2388461	2335319	Epinephelus quinquefasciatus	species
2388507	2335319	Epinephelus marginatus	species
2388213	2335319	Epinephelus coioides	species
2388415	2335319	Epinephelus aeneus	species
2388288	2335319	Epinephelus cyanopodus	species
2388300	2335319	Epinephelus striatus	species
2388456	2335319	Epinephelus itajara	species
2388519	2335319	Epinephelus adscensionis	species
2388221	2335319	Epinephelus flavocaeruleus	species
2388373	2335319	Epinephelus morio	species
2388344	2335319	Epinephelus fasciatus	species
7193118	2385252	Hypoplectrus ecosur	species
7193116	2385252	Hypoplectrus floridae	species
2388785	2385252	Hypoplectrus providencianus	species
6169349	2385252	Hypoplectrus randallorum	species
2388766	2385252	Hypoplectrus gemma	species
7193117	2385252	Hypoplectrus castroaguirrei	species
6169350	2385252	Hypoplectrus maya	species
2388773	2385252	Hypoplectrus maculiferus	species
2388780	2385252	Hypoplectrus chlorurus	species
2388788	2385252	Hypoplectrus gummigutta	species
2387591	2387545	Pseudanthias dispar	species
2387643	2387545	Pseudanthias tuka	species
2388707	2374733	Dules auriga	species
2387909	2375064	Anthias woodsi	species
2387913	2375064	Anthias menezesi	species
2387920	2375064	Anthias asperilinguis	species
2387923	2375064	Anthias nicholsi	species
2388066	2388063	Acanthistius brasilianus	species
2387735	2387720	Paralabrax dewegeri	species
2387718	2387699	Rypticus randalli	species
7193123	2387699	Rypticus carpenteri	species
2387700	2387699	Rypticus subbifrenatus	species
2387715	2387699	Rypticus maculatus	species
2387710	2387699	Rypticus saponaceus	species
2387703	2387699	Rypticus bistrispinus	species
7596712	7009707	Baldwinella vivanus	species
8349610	7009707	Baldwinella aureorubens	species
2388638	2388637	Serraniculus pumilio	species
2387893	2387849	Liopropoma mowbrayi	species
2387880	2387849	Liopropoma rubre	species
2387878	2387849	Liopropoma eukrines	species
2387859	2387849	Liopropoma aberrans	species
2387887	2387849	Liopropoma carmabi	species
2387438	2387431	Hemanthias leptus	species
2387488	2385200	Centropristis rufus	species
2387481	2385200	Centropristis ocyurus	species
2387479	2385200	Centropristis philadelphica	species
2387483	2385200	Centropristis striata	species
2347480	2347479	Margrethia obtusirostra	species
2347408	2347420	Sigmops elongatus	species
2347421	2347420	Sigmops bathyphilus	species
2347473	2346770	Diplophos australis	species
2347474	2346770	Diplophos taenia	species
5203360	2347394	Gonostoma atlanticum	species
2347465	2347445	Cyclothone pseudopallida	species
2347458	2347445	Cyclothone acclinidens	species
2347461	2347445	Cyclothone alba	species
2347412	2347411	Triplophos hemingi	species
2347440	2347436	Manducus maderensis	species
2332598	2332594	Aulostomus strigosus	species
2332603	2332594	Aulostomus chinensis	species
2414318	2414302	Melanocetus johnsonii	species
2404322	2352074	Muraena melanotis	species
2404308	2352074	Muraena lentiginosa	species
2404310	2352074	Muraena retifera	species
2404319	2352074	Muraena pavonina	species
2404311	2352074	Muraena robusta	species
5213111	2404290	Scuticaria tigrina	species
5204019	2351426	Oncorhynchus mykiss	species
2404346	2404342	Anarchias similis	species
2404367	2404366	Channomuraena vittata	species
2404185	2404184	Enchelycore carychroa	species
2404210	2404184	Enchelycore anatina	species
2404189	2404184	Enchelycore nigricans	species
2404200	2404184	Enchelycore octaviana	species
2404180	2404179	Monopenchelys acuta	species
2404147	2404132	Uropterygius macularius	species
5213095	2404224	Echidna leucotaenia	species
5213099	2404224	Echidna nocturna	species
5213083	2404224	Echidna catenata	species
2403816	2403463	Gymnothorax miliaris	species
2404048	2403463	Gymnothorax favagineus	species
2403798	2403463	Gymnothorax polygonius	species
2403802	2403463	Gymnothorax ocellatus	species
2404106	2403463	Gymnothorax saxicola	species
2403985	2403463	Gymnothorax conspersus	species
2403959	2403463	Gymnothorax isingteena	species
2404113	2403463	Gymnothorax unicolor	species
2404003	2403463	Gymnothorax nigromarginatus	species
2404080	2403463	Gymnothorax dovii	species
2404101	2403463	Gymnothorax prasinus	species
2403887	2403463	Gymnothorax maderensis	species
2404109	2403463	Gymnothorax minor	species
2404012	2403463	Gymnothorax nudivomer	species
2404065	2403463	Gymnothorax moringa	species
2404084	2403463	Gymnothorax flavimarginatus	species
2404034	2403463	Gymnothorax equatorialis	species
2404017	2403463	Gymnothorax mordax	species
2403918	2403463	Gymnothorax polyuranodon	species
2403789	2403463	Gymnothorax pictus	species
2403808	2403463	Gymnothorax javanicus	species
2381886	2381885	Nomeus gronovii	species
2381926	2381898	Cubiceps pauciradiatus	species
2381870	2381860	Psenes cyanophrys	species
2411822	2411792	Atherinomorus stipes	species
2411140	2411139	Rhynchohyalus natalensis	species
5214436	2411144	Winteria telescopa	species
2411158	2411153	Opisthoproctus soleatus	species
2411917	2411895	Hypoatherina harringtonensis	species
2410700	2410699	Photostylus pycnopterus	species
2375113	2375102	Amblycirrhitus pinos	species
2385620	2385593	Prognathodes brasiliensis	species
2385596	2385593	Prognathodes aculeatus	species
2385601	2385593	Prognathodes obliquus	species
2385613	2385593	Prognathodes guyanensis	species
2385603	2385593	Prognathodes aya	species
2334844	2334826	Neomerinthe hemingwayi	species
2334589	2333694	Scorpaena agassizii	species
2334661	2333694	Scorpaena inermis	species
2334586	2333694	Scorpaena brachyptera	species
2334608	2333694	Scorpaena bergii	species
2334656	2333694	Scorpaena stephanica	species
2334591	2333694	Scorpaena elachys	species
2334613	2333694	Scorpaena albifimbria	species
2334641	2333694	Scorpaena isthmensis	species
2334636	2333694	Scorpaena dispar	species
2334654	2333694	Scorpaena calcarata	species
2334557	2333694	Scorpaena brasiliensis	species
2334562	2333694	Scorpaena grandicornis	species
2334385	2334361	Scorpaenodes caribbaeus	species
2334371	2334361	Scorpaenodes tredecimspinosus	species
2385297	2385296	Chelmonops truncatus	species
2334682	2334672	Pontinus longispinis	species
2334693	2334672	Pontinus rathbuni	species
2334715	2334672	Pontinus sierra	species
2334696	2334672	Pontinus nematophthalmus	species
2385322	2369550	Chaetodon baronessa	species
2385404	2369550	Chaetodon sedentarius	species
2385342	2369550	Chaetodon hoefleri	species
2385448	2369550	Chaetodon ocellatus	species
9619603	2369550	Chaetodon lineolatus	species
2385548	2369550	Chaetodon capistratus	species
2334440	2334432	Pterois radiata	species
2334433	2334432	Pterois miles	species
2334438	2334432	Pterois volitans	species
2334454	2334432	Pterois mombasae	species
2334443	2334432	Pterois antennata	species
2381532	2381512	Synagrops bellus	species
9451338	2408041	Hollardia hollardi	species
2408048	2408046	Parahollardia lineata	species
2381537	2381536	Verilus sordidus	species
2401367	2401340	Bathypterois bigelowi	species
2333587	2333579	Dactyloptena peterseni	species
2333605	2333604	Dactylopterus volitans	species
2401641	2401640	Gigantura indica	species
2401650	2401640	Gigantura chuni	species
5214852	2414406	Ceratias uranoscopus	species
2406739	2406707	Aluterus heudelotii	species
2406748	2406707	Aluterus schoepfii	species
2406708	2406707	Aluterus monoceros	species
2406721	2406707	Aluterus scriptus	species
2406917	2406916	Oxymonacanthus longirostris	species
2407033	2407030	Rudarius ercodes	species
2406961	2406944	Cantherhines pullus	species
2406957	2406944	Cantherhines macrocerus	species
2406877	2406870	Monacanthus tuckeri	species
2406871	2406870	Monacanthus ciliatus	species
5213454	2406762	Stephanolepis setifer	species
5213455	2406762	Stephanolepis hispidus	species
2407375	2407347	Arothron mappa	species
2407378	2407347	Arothron hispidus	species
2380993	2380992	Exechodontes daidaleus	species
5209502	2381027	Melanostigma atlanticum	species
2407611	2407610	Colomesus psittacus	species
2380616	2380586	Lycenchelys verrillii	species
2407758	2407740	Lagocephalus sceleratus	species
4284320	2407740	Lagocephalus lagocephalus	species
2407750	2407740	Lagocephalus laevigatus	species
2407528	2407527	Feroxodon multistriatus	species
2407644	2407643	Canthigaster smithae	species
2407732	2407643	Canthigaster figueiredoi	species
2407855	2407828	Sphoeroides parvus	species
2407856	2407828	Sphoeroides yergeri	species
2407870	2407828	Sphoeroides dorsalis	species
2407844	2407828	Sphoeroides rosenblatti	species
2407872	2407828	Sphoeroides nephelus	species
2407857	2407828	Sphoeroides maculatus	species
2407839	2407828	Sphoeroides greeleyi	species
2407845	2407828	Sphoeroides pachygaster	species
2407842	2407828	Sphoeroides marmoratus	species
2407835	2407828	Sphoeroides trichocephalus	species
2407883	2407828	Sphoeroides lobatus	species
2407878	2407828	Sphoeroides testudineus	species
2401401	2401314	Chlorophthalmus agassizi	species
2415284	2415283	Cyttopsis rosea	species
2401380	2401379	Parasudis truculenta	species
2348017	2348012	Floridichthys carpio	species
2347932	2346622	Cyprinodon artifrons	species
4284440	2346622	Cyprinodon variegatus	species
5201601	2336752	Bellator militaris	species
5201606	2336752	Bellator brachychir	species
5201597	2336752	Bellator egretta	species
5201551	2336541	Prionotus ophryas	species
5201565	2336541	Prionotus rubio	species
5201564	2336541	Prionotus paralatus	species
5201554	2336541	Prionotus tribulus	species
5201577	2336541	Prionotus alatus	species
7677037	2336541	Prionotus scitulus	species
5201583	2336541	Prionotus roseus	species
5201569	2336541	Prionotus stearnsi	species
5201586	2336541	Prionotus longispinosus	species
5201545	2336541	Prionotus evolans	species
5201571	2336541	Prionotus punctatus	species
5201557	2336541	Prionotus carolinus	species
2405385	2403264	Cynoponticus savanna	species
2403733	2403732	Labichthys carinatus	species
2415992	2415991	Macrouroides inflaticeps	species
2416866	2416858	Nezumia aequalis	species
5215097	2416439	Malacocephalus occidentalis	species
2416263	2416033	Coelorinchus ventrilux	species
2332869	2332868	Bryx dunckeri	species
2332871	2332868	Bryx randalli	species
2333288	2333285	Anarchopterus criniger	species
2333286	2333285	Anarchopterus tectus	species
2332710	2332705	Penetopteryx nanus	species
5201075	8156547	Hippocampus erectus	species
5201036	8156547	Hippocampus barbouri	species
5201131	8156547	Hippocampus zosterae	species
5201050	8156547	Hippocampus ingens	species
5201123	8156547	Hippocampus reidi	species
5201064	8156547	Hippocampus guttulatus	species
5201048	8156547	Hippocampus patagonicus	species
5201134	8156547	Hippocampus hippocampus	species
2410286	2410285	Stephanoberyx monae	species
5712327	2333216	Microphis lineatus	species
2333177	2333168	Micrognathus crinitus	species
2332976	2333334	Amphelikturus dendriticus	species
2332996	2332990	Cosmocampus brachycephalus	species
2333007	2332990	Cosmocampus elucens	species
2332991	2332990	Cosmocampus hildebrandi	species
2333016	2332990	Cosmocampus albirostris	species
2332966	2332887	Syngnathus makaxi	species
2332944	2332887	Syngnathus springeri	species
2332889	2332887	Syngnathus affinis	species
2332926	2332887	Syngnathus caribbaeus	species
2332958	2332887	Syngnathus louisianae	species
2332955	2332887	Syngnathus fuscus	species
2332961	2332887	Syngnathus floridae	species
2332964	2332887	Syngnathus scovelli	species
2405562	2405560	Scopelengys tristis	species
2332977	2332968	Acentronura tentaculata	species
2333138	2333120	Corythoichthys flavofasciatus	species
2381299	2381286	Kyphosus bigibbus	species
2381309	2381286	Kyphosus cinerascens	species
2381293	2381286	Kyphosus sectatrix	species
2381337	2381286	Kyphosus vaigiensis	species
2381322	2381286	Kyphosus incisor	species
2414859	2414858	Zalieutes elater	species
5214832	2414973	Ogcocephalus pantostictus	species
5214833	2414973	Ogcocephalus parvus	species
5214839	2414973	Ogcocephalus corniger	species
5214843	2414973	Ogcocephalus porrectus	species
5214837	2414973	Ogcocephalus declivirostris	species
5214836	2414973	Ogcocephalus nasutus	species
5214845	2414973	Ogcocephalus cubifrons	species
5214834	2414973	Ogcocephalus vespertilio	species
5214841	2414973	Ogcocephalus radiatus	species
2369493	2369364	Ulaema lefroyi	species
2369330	2369322	Diapterus auratus	species
2369323	2369322	Diapterus rhombeus	species
