taxonID	parentNameUsageID	canonicalName	taxonRank
8048324	2644635	Anadyomene stellata	species
5272951	2644635	Anadyomene lacerata	species
5272957	2644635	Anadyomene rhizoidifera	species
5272968	2644635	Anadyomene saldanhae	species
5272950	2644635	Anadyomene linkiana	species
5272958	2644635	Anadyomene pavonina	species
2643318	2643252	Halimeda scabra	species
2643260	2643252	Halimeda opuntia	species
2643322	2643252	Halimeda simulans	species
2643254	2643252	Halimeda copiosa	species
2643285	2643252	Halimeda discoidea	species
2643328	2643252	Halimeda goreauii	species
2643288	2643252	Halimeda incrassata	species
2643305	2643252	Halimeda cryptica	species
2643303	2643252	Halimeda gracilis	species
2643331	2643252	Halimeda cuneata	species
2643296	2643252	Halimeda monile	species
2643307	2643252	Halimeda tuna	species
2663764	2663760	Leptofauchea rhodymenioides	species
2663738	2663720	Gloiocladia iyoensis	species
2641695	2641692	Gomontia polyrhiza	species
2653941	2653921	Compsopogon caeruleus	species
2663219	2663218	Asteromenia peltata	species
2663691	2663685	Hymenocladia divaricata	species
10269807	9936566	Pseudorhizoclonium africanum	species
2644580	8343734	Chaetomorpha nodosa	species
2644529	8343734	Chaetomorpha minima	species
7749953	8343734	Chaetomorpha tenuissima	species
8019600	8343734	Chaetomorpha antennina	species
2644575	8343734	Chaetomorpha clavata	species
2644547	8343734	Chaetomorpha gracilis	species
2644550	8343734	Chaetomorpha brachygona	species
2644592	8343734	Chaetomorpha linum	species
2644557	8343734	Chaetomorpha aerea	species
2643576	2643575	Rhizoclonium riparium	species
5272395	2643712	Cladophora columbiana	species
5272379	2643712	Cladophora brasiliana	species
5272397	2643712	Cladophora albida	species
5272598	2643712	Cladophora lehmanniana	species
5272740	2643712	Cladophora coelothrix	species
5272650	2643712	Cladophora liniformis	species
5272485	2643712	Cladophora laetevirens	species
5272648	2643712	Cladophora crispula	species
5272766	2643712	Cladophora fuliginosa	species
5272866	2643712	Cladophora conferta	species
5272898	2643712	Cladophora rupestris	species
5272697	2643712	Cladophora dalmatica	species
5272764	2643712	Cladophora corallicola	species
7778118	2643712	Cladophora fascicularioides	species
5272441	2643712	Cladophora vagabunda	species
5272935	2643712	Cladophora submarina	species
5272388	2643712	Cladophora ruchingeri	species
5272765	2643712	Cladophora catenata	species
5272519	2643712	Cladophora fracta	species
5272619	2643712	Cladophora prolifera	species
5272338	2643712	Cladophora sericea	species
5272747	2643712	Cladophora flexuosa	species
2654456	2654450	Melobesia membranacea	species
2655410	8035903	Lithothamnion ruptile	species
2655404	8035903	Lithothamnion occidentale	species
2665178	2665139	Scinaia halliae	species
2665176	2665139	Scinaia caribaea	species
2665170	2665139	Scinaia complanata	species
2665154	2665139	Scinaia furcellata	species
5272143	2642664	Codium isthmocladum	species
5272185	2642664	Codium taylorii	species
5272136	2642664	Codium spongiosum	species
5272147	2642664	Codium decorticatum	species
5272187	2642664	Codium intertextum	species
9634303	2642664	Codium repens	species
5272096	2642664	Codium fragile	species
5272175	2642664	Codium effusum	species
2646276	8188194	Ulothrix subflaccida	species
2657159	2657156	Spyridia clavata	species
2657164	2657156	Spyridia filamentosa	species
2657182	2657156	Spyridia hypnoides	species
7451221	4375590	Parviphycus trinitatensis	species
2663047	2663015	Gelidiella acerosa	species
2663640	2663639	Agardhinula browneae	species
2663326	2663267	Rhodymenia divaricata	species
2663289	2663267	Rhodymenia pacifica	species
2663303	2663267	Rhodymenia pseudopalmata	species
2663187	2663148	Botryocladia occidentalis	species
2663184	2663148	Botryocladia pyriformis	species
2663138	2663111	Chrysymenia halymenioides	species
2663120	2663111	Chrysymenia enteromorpha	species
2663122	2663111	Chrysymenia littleriana	species
2663115	2663111	Chrysymenia ventricosa	species
2663255	2663246	Coelarthrum cliftonii	species
4375669	9535936	Grateloupia cuneifolia	species
4375684	9535936	Grateloupia filiformis	species
5279834	2668852	Asparagopsis taxiformis	species
9960880	9535936	Grateloupia caudata	species
2658889	9535936	Grateloupia turuturu	species
2658873	9535936	Grateloupia undulata	species
5729905	9535936	Grateloupia filicina	species
2656626	2656619	Cryptonemia bengryi	species
2656659	2656619	Cryptonemia limensis	species
2656641	2656619	Cryptonemia seminervis	species
2656658	2656619	Cryptonemia flabellifolia	species
2656638	2656619	Cryptonemia delicatula	species
2656654	2656619	Cryptonemia crenulata	species
5279462	2667398	Corynomorpha clavata	species
2668884	2668873	Bonnemaisonia hamifera	species
2656332	2656294	Halymenia floridana	species
2656298	2656294	Halymenia vinacea	species
2656319	2656294	Halymenia brasiliana	species
2656365	2656294	Halymenia elongata	species
4375702	2656294	Halymenia mirabilis	species
2656353	2656294	Halymenia pseudofloresii	species
2656349	2656294	Halymenia clathrata	species
2656324	2656294	Halymenia floresii	species
2656336	2656294	Halymenia duchassaingii	species
9756683	2654612	Mesophyllum erubescens	species
7817274	2641004	Willea crucifera	species
2655850	2655841	Neogoniolithon brassica-florida	species
2655894	2655841	Neogoniolithon spectabile	species
2655900	2655841	Neogoniolithon strictum	species
2655919	2655841	Neogoniolithon erosum	species
2687984	2687976	Dunaliella salina	species
2642020	2642015	Botryococcus braunii	species
5730112	2664968	Ganonema pinnatum	species
5278659	2664968	Ganonema farinosum	species
2665134	2665130	Trichogloeopsis pedicellata	species
2664897	2664896	Yamadaella caenomyce	species
5278763	2665079	Helminthocladia calvadosii	species
9213016	2665123	Liagoropsis schrammii	species
5272317	2643544	Cladocephalus luteofuscus	species
5278692	2664984	Liagora albicans	species
5278735	2664984	Liagora tsengii	species
5278702	2664984	Liagora ceranoides	species
5823960	5823959	Titanophycus validus	species
2665071	2665070	Trichogloea herveyi	species
2665077	2665070	Trichogloea lubrica	species
2643507	9706607	Avrainvillea elliottii	species
4269797	9706607	Avrainvillea rawsoni	species
2643497	9706607	Avrainvillea digitata	species
2643518	9706607	Avrainvillea levis	species
2643512	9706607	Avrainvillea silvana	species
7833664	9706607	Avrainvillea asarifolia	species
2643492	9706607	Avrainvillea nigricans	species
2643517	9706607	Avrainvillea mazei	species
8410535	8347802	Gloiocallis dendroidea	species
2643498	9706607	Avrainvillea longicaulis	species
2643513	9706607	Avrainvillea fulva	species
2656230	2656203	Sporolithon episporum	species
5276523	2656090	Amphiroa hancockii	species
5276551	2656090	Amphiroa rigida	species
5276546	2656090	Amphiroa anastomosans	species
5276569	2656090	Amphiroa nodulosa	species
5276511	2656090	Amphiroa beauvoisii	species
5276535	2656090	Amphiroa fragilissima	species
5276565	2656090	Amphiroa tribulus	species
5276282	2655552	Lithophyllum incrustans	species
5275911	2655552	Lithophyllum corallinae	species
